N,TempReal,dcPWM
1658,25.0,17
1659,25.1,17
1660,25.2,17
1661,25.1,17
1662,25.2,17
1663,25.2,17
1664,25.0,17
1665,25.2,17
1666,24.9,17
1667,24.6,17
1668,24.8,17
1669,25.2,17
1670,25.2,17
1671,25.1,17
1672,24.8,17
1673,25.0,17
1674,25.0,17
1675,24.8,17
1676,24.9,17
1677,24.7,17
1678,24.8,17
1679,24.8,17
1680,24.8,17
1681,24.7,17
1682,24.6,17
1683,24.9,17
1684,24.7,17
1685,24.9,17
1686,24.7,17
1687,24.9,17
1688,24.8,17
1689,25.0,17
1690,24.6,17
1691,24.7,17
1692,24.8,17
1693,24.4,17
1694,24.8,17
1695,24.6,17
1696,24.8,17
1697,24.6,17
1698,24.8,17
1699,24.3,17
1700,24.6,17
1701,24.7,17
1702,24.9,17
1703,24.6,17
1704,24.7,17
1705,24.5,17
1706,24.2,17
1707,24.4,17
1708,24.0,17
1709,24.3,17
1710,24.1,17
1711,24.7,17
1712,24.5,17
1713,24.3,17
1714,24.5,17
1715,24.5,17
1716,24.3,17
1717,24.5,17
1718,24.6,17
1719,24.2,17
1720,24.0,17
1721,24.4,17
1722,24.1,17
1723,24.3,17
1724,24.3,17
1725,24.2,17
1726,24.3,17
1727,24.2,17
1728,24.3,17
1729,24.1,17
1730,24.4,17
1731,24.1,17
1732,24.4,17
1733,24.2,17
1734,24.2,17
1735,24.1,17
1736,24.3,17
1737,23.9,17
1738,24.1,17
1739,23.9,17
1740,24.5,17
1741,23.7,17
1742,24.3,17
1743,24.2,17
1744,24.2,17
1745,24.2,17
1746,23.3,17
1747,24.1,17
1748,24.0,17
1749,24.0,17
1750,24.4,17
1751,23.9,17
1752,24.0,17
1753,24.2,17
1754,24.2,17
1755,24.2,17
1756,24.0,17
1757,24.1,17
1758,24.3,17
1759,23.8,17
1760,24.1,17
1761,23.6,17
1762,23.8,17
1763,24.1,17
1764,24.0,17
1765,24.0,17
1766,23.8,17
1767,25.0,17
1768,23.0,17
1769,24.0,17
1770,24.1,17
1771,24.0,17
1772,23.9,17
1773,23.5,17
1774,24.2,17
1775,23.9,17
1776,24.2,17
1777,23.2,17
1778,23.9,17
1779,23.3,17
1780,24.3,17
1781,23.9,17
1782,23.8,17
1783,23.9,17
1784,23.9,17
1785,23.4,17
1786,23.7,17
1787,23.8,17
1788,23.5,17
1789,24.1,17
1790,23.8,17
1791,23.5,17
1792,24.0,17
1793,23.6,17
1794,23.6,17
1795,23.9,17
1796,23.8,17
1797,23.9,17
1798,24.0,17
1799,23.7,17
1800,23.4,17
1801,24.1,17
1802,23.6,47
1803,23.8,47
1804,24.0,47
1805,23.6,47
1806,23.8,47
1807,23.5,47
1808,23.9,47
1809,23.7,47
1810,23.4,47
1811,23.4,47
1812,23.4,47
1813,23.3,47
1814,24.0,47
1815,23.7,47
1816,24.0,47
1817,24.0,47
1818,23.9,47
1819,23.9,47
1820,24.2,47
1821,24.1,47
1822,24.1,47
1823,24.1,47
1824,24.5,47
1825,24.9,47
1826,24.7,47
1827,24.7,47
1828,25.2,47
1829,25.5,47
1830,25.7,47
1831,26.0,47
1832,26.4,47
1833,27.0,47
1834,27.0,47
1835,28.1,47
1836,28.4,47
1837,28.6,47
1838,28.7,47
1839,29.2,47
1840,29.5,47
1841,29.6,47
1842,28.9,47
1843,30.6,47
1844,30.9,47
1845,32.0,47
1846,32.2,47
1847,32.8,47
1848,33.3,47
1849,34.3,47
1850,34.7,47
1851,36.1,47
1852,34.8,47
1853,35.3,47
1854,35.9,47
1855,35.8,47
1856,35.9,47
1857,36.2,47
1858,35.9,47
1859,35.3,47
1860,37.3,47
1861,36.4,47
1862,36.4,47
1863,36.4,47
1864,36.5,47
1865,36.9,47
1866,37.3,47
1867,37.8,47
1868,37.6,47
1869,37.6,47
1870,37.6,47
1871,37.7,47
1872,38.2,47
1873,38.6,47
1874,38.3,47
1875,38.2,47
1876,38.5,47
1877,38.7,47
1878,38.7,47
1879,39.1,47
1880,39.1,47
1881,39.3,47
1882,39.4,47
1883,37.9,47
1884,39.6,47
1885,38.7,47
1886,39.8,47
1887,40.3,47
1888,40.7,47
1889,40.2,47
1890,40.4,47
1891,40.3,47
1892,40.7,47
1893,41.0,47
1894,40.9,47
1895,41.3,47
1896,39.5,47
1897,41.3,47
1898,41.7,47
1899,41.5,47
1900,42.2,47
1901,42.0,47
1902,41.9,47
1903,42.0,47
1904,42.3,47
1905,42.2,47
1906,42.4,47
1907,42.4,47
1908,42.4,47
1909,42.5,47
1910,42.5,47
1911,42.6,47
1912,43.0,47
1913,43.1,47
1914,42.9,47
1915,43.2,17
1916,43.1,17
1917,43.3,17
1918,43.4,17
1919,43.5,17
1920,43.3,17
1921,43.5,17
1922,43.6,17
1923,43.7,17
1924,43.8,17
1925,43.5,17
1926,43.3,17
1927,43.1,17
1928,43.0,17
1929,43.1,17
1930,43.2,17
1931,42.5,17
1932,42.5,17
1933,42.5,17
1934,42.1,17
1935,41.6,17
1936,41.1,17
1937,41.3,17
1938,41.0,17
1939,40.6,17
1940,40.4,17
1941,40.0,17
1942,39.9,17
1943,39.3,17
1944,39.3,17
1945,38.9,17
1946,39.5,17
1947,38.2,17
1948,38.1,17
1949,38.0,17
1950,37.7,17
1951,37.0,17
1952,36.5,17
1953,36.4,17
1954,36.1,17
1955,35.8,17
1956,35.8,17
1957,35.6,17
1958,35.1,17
1959,34.7,17
1960,34.2,17
1961,34.1,17
1962,33.0,17
1963,33.3,17
1964,33.5,17
1965,33.5,17
1966,32.8,17
1967,31.5,17
1968,32.3,17
1969,33.2,17
1970,32.1,17
1971,30.4,17
1972,31.2,17
1973,30.8,17
1974,31.2,17
1975,31.0,17
1976,30.6,17
1977,29.2,17
1978,31.2,17
1979,30.4,17
1980,29.4,17
1981,29.6,17
1982,29.4,17
1983,29.5,17
1984,29.3,17
1985,28.9,17
1986,28.7,17
1987,28.7,17
1988,28.4,17
1989,28.5,17
1990,28.6,17
1991,28.1,17
1992,28.3,17
1993,28.1,17
1994,28.0,17
1995,28.3,17
1996,28.0,17
1997,28.0,17
1998,27.1,17
1999,27.0,17
2000,26.6,17
2001,26.8,17
2002,26.6,17
2003,27.1,17
2004,26.9,17
2005,26.8,17
2006,26.3,17
2007,26.4,17
2008,26.3,17
2009,26.8,17
2010,27.0,17
2011,26.1,17
2012,26.5,17
2013,25.8,17
2014,25.5,17
2015,25.8,17
2016,25.7,17
2017,25.7,17
2018,25.8,17
2019,25.5,17
2020,25.7,17
2021,25.6,17
2022,25.0,17
2023,25.7,17
2024,25.7,17
2025,25.7,17
2026,25.7,17
2027,26.2,17
2028,25.3,47
2029,25.1,47
2030,25.1,47
2031,25.0,47
2032,25.0,47
2033,24.9,47
2034,25.3,47
2035,25.0,47
2036,25.1,47
2037,25.3,47
2038,25.4,47
2039,25.5,47
2040,25.4,47
2041,25.3,47
2042,25.9,47
2043,25.6,47
2044,26.1,47
2045,26.1,47
2046,26.1,47
2047,26.2,47
2048,26.7,47
2049,27.0,47
2050,28.0,47
2051,26.9,47
2052,28.0,47
2053,28.3,47
2054,28.4,47
2055,28.5,47
2056,29.1,47
2057,29.3,47
2058,29.6,47
2059,29.7,47
2060,30.6,47
2061,30.7,47
2062,30.9,47
2063,30.5,47
2064,31.9,47
2065,31.6,47
2066,32.2,47
2067,32.3,47
2068,32.8,47
2069,33.0,47
2070,34.2,47
2071,33.5,47
2072,34.0,47
2073,34.5,47
2074,33.9,47
2075,34.5,47
2076,34.7,47
2077,34.7,47
2078,35.0,47
2079,34.9,47
2080,35.8,47
2081,36.1,47
2082,35.8,47
2083,36.6,47
2084,36.8,47
2085,36.7,47
2086,37.4,47
2087,37.3,47
2088,37.8,47
2089,37.8,47
2090,38.1,47
2091,38.5,47
2092,38.5,47
2093,38.8,47
2094,38.5,47
2095,38.7,47
2096,39.0,47
2097,39.0,47
2098,39.3,47
2099,39.6,47
2100,39.5,47
2101,39.7,47
2102,40.1,47
2103,40.0,47
2104,40.8,47
2105,40.5,47
2106,40.9,47
2107,41.1,47
2108,40.9,47
2109,40.9,47
2110,41.2,47
2111,41.3,47
2112,41.0,47
2113,41.4,47
2114,41.7,47
2115,42.3,47
2116,41.9,47
2117,42.1,47
2118,42.0,47
2119,42.4,47
2120,42.1,47
2121,42.2,47
2122,42.4,47
2123,42.7,47
2124,42.6,47
2125,43.0,47
2126,42.6,47
2127,43.0,47
2128,42.8,47
2129,42.6,47
2130,43.6,47
2131,43.5,47
2132,43.3,47
2133,43.8,47
2134,43.5,47
2135,43.9,47
2136,43.7,47
2137,43.7,47
2138,43.8,47
2139,43.9,47
2140,44.0,47
2141,44.1,47
2142,44.0,47
2143,44.0,47
2144,43.9,47
2145,43.9,47
2146,44.5,47
2147,44.0,47
2148,44.5,47
2149,44.6,47
2150,44.6,47
2151,44.3,47
2152,44.4,47
2153,44.2,47
2154,44.3,47
2155,44.4,47
2156,44.6,47
2157,44.6,47
2158,44.8,47
2159,44.8,47
2160,45.1,47
2161,44.7,47
2162,44.9,47
2163,45.0,47
2164,45.2,47
2165,45.1,47
2166,45.2,47
2167,43.8,47
2168,44.9,47
2169,45.3,47
2170,44.7,47
2171,45.3,47
2172,45.0,47
2173,45.9,47
2174,45.4,47
2175,44.8,47
2176,45.3,47
2177,45.3,47
2178,45.0,47
2179,45.0,47
2180,45.3,47
2181,45.2,47
2182,45.4,47
2183,45.7,47
2184,45.2,47
2185,45.3,47
2186,45.4,47
2187,45.4,47
2188,45.4,47
2189,45.2,47
2190,45.3,47
2191,45.2,47
2192,45.3,47
2193,45.2,47
2194,45.4,47
2195,45.3,47
2196,45.5,47
2197,45.3,47
2198,45.4,47
2199,45.3,47
2200,45.2,47
2201,45.5,47
2202,45.2,47
2203,45.4,47
2204,44.9,47
2205,45.4,47
2206,45.4,47
2207,45.5,47
2208,45.3,47
2209,45.2,47
2210,45.8,47
2211,45.5,47
2212,45.5,47
2213,45.2,47
2214,45.6,47
2215,45.6,47
2216,45.7,47
2217,45.6,47
2218,45.3,47
2219,45.6,47
2220,45.9,47
2221,45.5,47
2222,45.5,47
2223,45.2,47
2224,45.8,47
2225,45.8,47
2226,45.3,47
2227,46.5,47
2228,46.2,47
2229,43.9,47
2230,45.5,47
2231,45.1,47
2232,45.4,47
2233,45.6,47
2234,45.6,47
2235,45.9,47
2236,44.6,47
2237,45.9,47
2238,45.5,47
2239,45.4,47
2240,45.8,47
2241,45.5,47
2242,45.5,47
2243,45.5,47
2244,45.6,47
2245,45.7,47
2246,45.8,47
2247,45.0,47
2248,45.9,47
2249,45.9,47
2250,45.9,47
2251,45.6,47
2252,45.4,47
2253,45.7,47
2254,45.8,47
2255,45.8,47
2256,45.9,47
2257,45.8,47
2258,45.7,47
2259,46.0,47
2260,45.5,47
2261,45.9,47
2262,46.0,47
2263,46.2,47
2264,45.3,47
2265,46.2,47
2266,46.2,47
2267,46.1,47
2268,46.1,47
2269,46.2,47
2270,46.4,47
2271,46.3,47
2272,46.3,47
2273,46.3,47
2274,46.3,47
2275,46.3,47
2276,46.6,47
2277,46.4,47
2278,46.4,47
2279,46.5,47
2280,46.5,47
2281,46.4,47
2282,46.2,47
2283,46.5,47
2284,46.6,47
2285,46.3,47
2286,46.5,47
2287,46.3,47
2288,46.6,47
2289,46.6,47
2290,46.7,47
2291,46.7,47
2292,46.7,47
2293,46.5,47
2294,46.8,47
2295,46.5,47
2296,47.4,47
2297,46.7,47
2298,46.5,47
2299,46.5,47
2300,46.6,47
2301,46.5,47
2302,46.8,47
2303,46.5,47
2304,46.7,47
2305,46.6,47
2306,46.4,47
2307,46.5,47
2308,46.8,47
2309,46.7,47
2310,46.6,47
2311,46.7,47
2312,46.9,47
2313,46.5,47
2314,46.8,47
2315,46.9,47
2316,46.6,47
2317,46.7,47
2318,46.7,47
2319,46.9,47
2320,46.0,47
2321,46.7,47
2322,46.9,47
2323,46.3,47
2324,47.1,47
2325,46.8,47
2326,46.9,47
2327,46.8,47
2328,46.8,47
2329,46.4,47
2330,45.8,47
2331,46.8,47
2332,46.7,47
2333,47.5,47
2334,46.8,47
2335,46.6,47
2336,46.5,47
2337,46.8,47
2338,46.9,47
2339,46.5,47
2340,46.6,47
2341,46.7,47
2342,46.9,47
2343,46.6,47
2344,46.3,47
2345,46.7,47
2346,47.3,47
2347,46.6,47
2348,46.5,47
2349,46.8,47
2350,46.7,47
2351,46.9,47
2352,46.9,47
2353,46.4,47
2354,46.6,47
2355,46.5,47
2356,46.4,47
2357,47.2,47
2358,46.7,47
2359,47.1,47
2360,46.6,47
2361,46.7,47
2362,46.6,47
2363,46.8,47
2364,47.0,47
2365,46.7,47
2366,46.5,47
2367,46.3,17
2368,46.8,17
2369,46.7,17
2370,46.8,17
2371,46.5,17
2372,46.5,17
2373,47.0,17
2374,46.8,17
2375,46.3,17
2376,46.3,17
2377,46.4,17
2378,46.2,17
2379,46.1,17
2380,46.3,17
2381,46.1,17
2382,45.9,17
2383,45.9,17
2384,45.7,17
2385,45.6,17
2386,45.3,17
2387,44.7,17
2388,44.8,17
2389,44.7,17
2390,44.5,17
2391,43.9,17
2392,43.8,17
2393,43.9,17
2394,43.5,17
2395,43.2,17
2396,43.2,17
2397,42.9,17
2398,42.8,17
2399,43.1,17
2400,42.1,17
2401,42.0,17
2402,41.2,17
2403,41.5,17
2404,41.7,17
2405,40.4,17
2406,40.0,17
2407,40.1,17
2408,39.3,17
2409,39.3,17
2410,38.9,17
2411,37.9,17
2412,38.0,17
2413,37.6,17
2414,37.0,17
2415,37.5,17
2416,37.3,17
2417,36.4,17
2418,36.3,17
2419,36.1,17
2420,35.8,17
2421,35.5,17
2422,35.2,17
2423,35.5,17
2424,34.9,17
2425,34.6,17
2426,33.9,17
2427,33.7,17
2428,33.3,17
2429,33.3,17
2430,33.2,17
2431,32.7,17
2432,32.6,17
2433,32.5,17
2434,32.4,17
2435,31.8,17
2436,31.6,17
2437,31.3,17
2438,30.3,17
2439,30.8,17
2440,30.6,17
2441,30.4,17
2442,30.2,17
2443,30.0,17
2444,29.7,17
2445,29.8,17
2446,29.4,17
2447,29.1,17
2448,28.4,17
2449,29.2,17
2450,28.9,17
2451,28.5,17
2452,28.7,17
2453,28.5,17
2454,28.1,17
2455,27.8,17
2456,28.2,17
2457,28.0,17
2458,26.9,17
2459,28.0,17
2460,27.5,17
2461,26.6,17
2462,26.8,17
2463,26.8,17
2464,27.0,17
2465,26.7,17
2466,26.6,17
2467,25.8,17
2468,26.8,17
2469,26.2,17
2470,26.7,17
2471,26.5,17
2472,25.9,17
2473,25.5,17
2474,26.2,17
2475,26.6,17
2476,26.4,17
2477,26.4,17
2478,26.1,17
2479,24.9,17
2480,26.1,17
2481,25.8,17
2482,26.2,17
2483,26.0,17
2484,26.1,17
2485,26.9,17
2486,26.4,17
2487,25.7,17
2488,25.7,17
2489,26.1,17
2490,25.9,17
2491,26.3,17
2492,25.8,17
2493,26.1,17
2494,25.7,17
2495,25.7,17
2496,26.0,17
2497,26.0,17
2498,25.8,17
2499,25.9,17
2500,26.1,17
2501,25.9,17
2502,25.8,17
2503,25.9,17
2504,26.0,17
2505,25.9,17
2506,25.8,17
2507,25.7,17
2508,25.7,17
2509,25.6,17
2510,25.5,17
2511,25.8,17
2512,25.8,17
2513,26.0,17
2514,25.0,17
2515,25.9,17
2516,25.7,17
2517,25.7,17
2518,26.0,17
2519,26.0,17
2520,25.5,17
2521,25.5,17
2522,25.7,17
2523,25.7,17
2524,25.7,17
2525,25.6,17
2526,25.6,17
2527,26.0,17
2528,25.9,17
2529,26.0,17
2530,25.0,17
2531,26.0,17
2532,27.2,17
2533,25.9,17
2534,25.2,17
2535,25.5,17
2536,25.2,17
2537,25.7,17
2538,25.5,17
2539,26.2,17
2540,25.5,17
2541,25.5,17
2542,25.9,17
2543,25.5,17
2544,25.5,17
2545,26.0,17
2546,25.7,17
2547,25.7,17
2548,25.4,17
2549,25.4,17
2550,25.3,17
2551,25.5,17
2552,25.4,17
2553,25.3,17
2554,25.2,17
2555,25.3,17
2556,25.3,17
2557,25.0,17
2558,25.2,17
2559,25.2,17
2560,25.2,17
2561,25.2,17
2562,25.2,17
2563,24.9,17
2564,25.1,17
2565,25.1,17
2566,25.4,17
2567,25.1,17
2568,25.6,17
2569,25.2,17
2570,25.2,17
2571,24.5,17
2572,25.3,17
2573,25.2,17
2574,25.4,17
2575,25.3,17
2576,25.3,17
2577,25.2,17
2578,24.9,17
2579,24.9,17
2580,25.3,17
2581,25.1,17
2582,25.0,17
2583,25.2,17
2584,24.8,17
2585,25.0,17
2586,24.9,17
2587,25.3,17
2588,24.9,17
2589,24.8,17
2590,25.2,17
2591,24.9,17
2592,25.2,47
2593,25.0,47
2594,25.7,47
2595,25.1,47
2596,25.0,47
2597,25.5,47
2598,25.2,47
2599,25.3,47
2600,25.7,47
2601,25.5,47
2602,24.8,47
2603,25.1,47
2604,25.3,47
2605,25.3,47
2606,25.4,47
2607,25.3,47
2608,25.3,47
2609,25.3,47
2610,25.0,47
2611,25.8,47
2612,25.4,47
2613,25.3,47
2614,25.3,47
2615,25.3,47
2616,25.7,47
2617,25.5,47
2618,25.6,47
2619,25.8,47
2620,25.7,47
2621,25.7,47
2622,24.8,47
2623,26.2,47
2624,25.6,47
2625,25.4,47
2626,25.8,47
2627,25.9,47
2628,26.1,47
2629,26.0,47
2630,25.9,47
2631,26.3,47
2632,26.8,47
2633,26.8,47
2634,26.5,47
2635,26.3,47
2636,26.7,47
2637,26.5,47
2638,26.9,47
2639,26.7,47
2640,26.6,47
2641,26.9,47
2642,27.0,47
2643,26.9,47
2644,26.8,47
2645,27.9,47
2646,27.9,47
2647,27.7,47
2648,28.0,47
2649,27.9,47
2650,28.2,47
2651,27.9,47
2652,28.0,47
2653,28.5,47
2654,28.5,47
2655,28.5,47
2656,28.5,47
2657,28.8,47
2658,28.4,47
2659,28.6,47
2660,29.0,47
2661,28.9,47
2662,29.3,47
2663,29.2,47
2664,29.5,47
2665,30.0,47
2666,29.7,47
2667,29.9,47
2668,30.7,47
2669,30.3,47
2670,30.3,47
2671,30.4,47
2672,29.6,47
2673,30.7,47
2674,30.7,47
2675,31.0,47
2676,30.8,47
2677,30.6,47
2678,30.4,47
2679,31.3,47
2680,31.2,47
2681,31.0,47
2682,31.6,47
2683,31.8,47
2684,31.3,47
2685,31.8,47
2686,31.8,47
2687,32.2,47
2688,32.2,47
2689,33.5,47
2690,32.3,47
2691,32.6,47
2692,32.2,47
2693,32.7,47
2694,32.7,47
2695,32.1,47
2696,32.4,47
2697,32.9,47
2698,33.2,47
2699,33.4,47
2700,33.6,47
2701,33.4,47
2702,33.6,47
2703,33.7,47
2704,34.0,47
2705,33.7,47
2706,34.3,47
2707,34.2,47
2708,34.2,47
2709,34.3,47
2710,34.3,47
2711,34.6,47
2712,35.1,47
2713,34.7,47
2714,35.4,47
2715,35.5,47
2716,35.8,47
2717,35.9,47
2718,35.2,47
2719,35.8,47
2720,36.3,47
2721,36.7,47
2722,35.5,47
2723,37.3,47
2724,37.0,47
2725,36.9,47
2726,36.6,47
2727,36.7,47
2728,36.6,47
2729,37.0,47
2730,37.0,47
2731,37.1,47
2732,37.4,47
2733,37.2,47
2734,37.6,47
2735,37.3,47
2736,37.6,47
2737,37.5,47
2738,37.9,47
2739,38.4,47
2740,39.0,47
2741,40.2,47
2742,40.7,47
2743,40.7,47
2744,40.8,47
2745,41.2,47
2746,41.1,47
2747,41.0,47
2748,41.1,47
2749,41.3,47
2750,41.4,47
2751,41.3,47
2752,41.3,47
2753,42.1,47
2754,41.3,47
2755,41.5,47
2756,41.5,47
2757,41.6,47
2758,41.8,47
2759,41.4,47
2760,41.9,47
2761,41.7,47
2762,41.2,47
2763,41.6,47
2764,42.1,47
2765,42.0,47
2766,40.6,47
2767,42.3,47
2768,42.5,47
2769,41.4,47
2770,42.1,47
2771,42.3,47
2772,42.4,47
2773,42.4,47
2774,42.5,47
2775,42.7,47
2776,42.3,47
2777,42.6,47
2778,42.4,47
2779,42.6,47
2780,43.3,47
2781,42.8,47
2782,42.4,47
2783,42.1,47
2784,42.7,47
2785,42.3,47
2786,43.0,47
2787,42.7,47
2788,42.6,47
2789,42.9,47
2790,42.9,47
2791,42.6,47
2792,42.4,47
2793,42.9,47
2794,42.5,47
2795,42.8,47
2796,41.8,47
2797,43.1,47
2798,43.1,47
2799,42.4,47
2800,43.3,47
2801,43.5,47
2802,43.8,47
2803,44.0,47
2804,43.9,47
2805,44.3,47
2806,43.8,47
2807,43.9,47
2808,44.7,47
2809,44.6,47
2810,44.2,47
2811,44.8,47
2812,44.4,47
2813,44.7,47
2814,44.2,47
2815,44.8,47
2816,45.3,47
2817,45.4,47
2818,45.5,47
2819,45.5,47
2820,45.5,47
2821,45.7,47
2822,45.9,47
2823,45.9,47
2824,46.0,47
2825,46.0,47
2826,46.0,47
2827,46.1,47
2828,46.0,47
2829,46.2,47
2830,46.3,47
2831,46.4,47
2832,46.4,47
2833,46.1,47
2834,46.1,47
2835,46.2,47
2836,46.4,47
2837,46.3,47
2838,46.1,47
2839,46.3,47
2840,46.3,47
2841,46.2,47
2842,46.3,47
2843,46.2,47
2844,46.4,47
2845,46.4,47
2846,46.3,47
2847,46.5,47
2848,46.6,47
2849,45.7,47
2850,46.3,47
2851,46.5,47
2852,46.6,47
2853,46.5,47
2854,46.3,47
2855,46.6,47
2856,46.3,47
2857,46.5,47
2858,46.6,47
2859,46.3,47
2860,46.3,47
2861,46.6,47
2862,46.4,47
2863,46.7,47
2864,46.3,47
2865,46.4,47
2866,46.9,47
2867,46.1,47
2868,46.1,47
2869,46.4,47
2870,46.5,47
2871,46.3,47
2872,46.3,47
2873,46.5,47
2874,46.5,47
2875,46.6,47
2876,45.9,47
2877,46.5,47
2878,45.8,47
2879,46.4,47
2880,46.2,47
2881,45.8,47
2882,45.0,47
2883,46.5,47
2884,46.5,47
2885,44.4,47
2886,46.5,47
2887,46.5,47
2888,46.6,47
2889,46.3,47
2890,46.3,47
2891,46.7,47
2892,45.7,47
2893,46.1,47
2894,46.5,47
2895,46.3,47
2896,46.2,47
2897,46.3,47
2898,46.1,47
2899,46.3,47
2900,46.3,47
2901,46.3,47
2902,46.5,47
2903,46.6,47
2904,46.5,47
2905,46.5,47
2906,46.4,47
2907,46.5,47
2908,46.5,47
2909,46.2,47
2910,46.7,47
2911,46.3,47
2912,46.7,47
2913,46.6,47
2914,46.3,47
2915,46.6,47
2916,46.4,47
2917,46.6,47
2918,46.4,47
2919,46.3,47
2920,46.3,47
2921,46.4,47
2922,46.5,47
2923,46.3,47
2924,46.4,47
2925,46.3,47
2926,46.5,47
2927,46.4,47
2928,46.4,47
2929,46.2,47
2930,46.2,47
2931,46.3,17
2932,46.2,17
2933,46.6,17
2934,46.6,17
2935,46.3,17
2936,46.3,17
2937,47.7,17
2938,46.4,17
2939,46.4,17
2940,45.5,17
2941,45.4,17
2942,46.3,17
2943,46.5,17
2944,46.6,17
2945,46.5,17
2946,46.5,17
2947,47.4,17
2948,46.4,17
2949,46.2,17
2950,45.8,17
2951,46.1,17
2952,46.1,17
2953,45.9,17
2954,45.8,17
2955,45.5,17
2956,45.6,17
2957,45.6,17
2958,44.9,17
2959,45.3,17
2960,45.1,17
2961,45.2,17
2962,46.0,17
2963,44.9,17
2964,44.6,17
2965,45.0,17
2966,44.2,17
2967,44.6,17
2968,44.3,17
2969,43.9,17
2970,43.8,17
2971,43.7,17
2972,43.7,17
2973,43.5,17
2974,43.8,17
2975,43.4,17
2976,43.1,17
2977,43.5,17
2978,42.5,17
2979,41.5,17
2980,42.6,17
2981,43.8,17
2982,42.4,17
2983,41.9,17
2984,42.0,17
2985,42.0,17
2986,41.7,17
2987,41.2,17
2988,41.4,17
2989,41.0,17
2990,41.4,17
2991,40.9,17
2992,40.5,17
2993,40.9,17
2994,41.1,17
2995,40.2,17
2996,40.0,17
2997,41.0,17
2998,40.2,17
2999,39.8,17
3000,39.5,17
3001,38.9,17
3002,39.0,17
3003,38.3,17
3004,38.7,17
3005,38.8,17
3006,38.4,17
3007,38.2,17
3008,38.0,17
3009,38.0,17
3010,37.5,17
3011,37.2,17
3012,37.1,17
3013,37.4,17
3014,36.9,17
3015,37.0,17
3016,36.8,17
3017,36.7,17
3018,36.5,17
3019,36.3,17
3020,36.2,17
3021,35.7,17
3022,35.9,17
3023,36.0,17
3024,35.9,17
3025,35.9,17
3026,35.8,17
3027,35.6,17
3028,35.7,17
3029,35.1,17
3030,35.3,17
3031,34.1,17
3032,35.1,17
3033,35.0,17
3034,34.6,17
3035,35.0,17
3036,34.6,17
3037,34.1,17
3038,34.2,17
3039,34.5,17
3040,34.1,17
3041,34.0,17
3042,34.3,17
3043,34.2,17
3044,33.7,17
3045,33.7,17
3046,33.2,17
3047,33.4,17
3048,33.3,17
3049,33.6,17
3050,33.7,17
3051,33.7,17
3052,33.3,17
3053,33.5,17
3054,33.5,17
3055,33.5,17
3056,32.8,17
3057,33.3,17
3058,33.3,17
3059,33.5,17
3060,33.3,17
3061,33.4,17
3062,32.4,17
3063,33.4,17
3064,33.3,17
3065,33.1,17
3066,33.1,17
3067,33.6,17
3068,32.9,17
3069,33.0,17
3070,32.8,17
3071,32.8,17
3072,32.4,17
3073,32.6,17
3074,32.5,17
3075,32.4,17
3076,32.3,17
3077,32.3,17
3078,32.2,17
3079,31.1,17
3080,32.3,17
3081,32.1,17
3082,32.0,17
3083,32.0,17
3084,31.7,17
3085,32.1,17
3086,31.8,17
3087,31.9,17
3088,32.7,17
3089,32.0,17
3090,32.0,17
3091,32.2,17
3092,31.7,17
3093,31.3,17
3094,32.2,17
3095,31.8,17
3096,31.6,17
3097,31.6,17
3098,31.5,17
3099,31.2,17
3100,33.7,17
3101,31.3,17
3102,31.3,17
3103,31.4,17
3104,31.4,17
3105,31.3,17
3106,31.1,17
3107,31.5,17
3108,31.1,17
3109,30.9,17
3110,31.2,17
3111,30.9,17
3112,31.2,17
3113,30.8,17
3114,30.7,17
3115,30.8,17
3116,30.7,17
3117,30.8,17
3118,30.7,17
3119,30.6,17
3120,30.7,17
3121,30.7,17
3122,31.0,17
3123,30.8,17
3124,30.7,17
3125,30.5,17
3126,30.3,17
3127,30.3,17
3128,30.5,17
3129,30.2,17
3130,30.4,17
3131,30.0,17
3132,30.2,17
3133,30.2,17
3134,30.1,17
3135,30.0,17
3136,30.1,17
3137,30.0,17
3138,29.4,17
3139,29.6,17
3140,29.7,17
3141,29.8,17
3142,29.6,17
3143,29.7,17
3144,29.4,17
3145,29.5,17
3146,29.2,17
3147,29.5,17
3148,29.4,17
3149,29.0,17
3150,29.4,17
3151,29.2,17
3152,29.4,17
3153,29.3,17
3154,29.2,17
3155,29.3,17
3156,29.3,17
3157,28.8,47
3158,29.0,47
3159,29.0,47
3160,29.0,47
3161,29.1,47
3162,28.1,47
3163,28.7,47
3164,28.9,47
3165,28.8,47
3166,29.2,47
3167,28.9,47
3168,28.7,47
3169,28.9,47
3170,28.9,47
3171,28.9,47
3172,29.1,47
3173,29.0,47
3174,28.9,47
3175,28.6,47
3176,29.0,47
3177,28.7,47
3178,28.9,47
3179,29.1,47
3180,29.1,47
3181,28.3,47
3182,28.7,47
3183,28.9,47
3184,28.9,47
3185,29.3,47
3186,29.0,47
3187,29.0,47
3188,29.0,47
3189,29.7,47
3190,29.0,47
3191,29.6,47
3192,29.8,47
3193,29.1,47
3194,29.5,47
3195,29.6,47
3196,29.6,47
3197,29.5,47
3198,29.5,47
3199,29.6,47
3200,28.7,47
3201,29.7,47
3202,31.0,47
3203,29.6,47
3204,30.4,47
3205,29.7,47
3206,31.0,47
3207,29.8,47
3208,29.9,47
3209,29.4,47
3210,30.3,47
3211,30.1,47
