424;64.50;32;0.50;-3.82;0;65.00;293;
425;64.60;32;0.40;-3.97;0;65.00;293;
426;64.60;32;0.40;-3.83;0;65.00;291;
427;64.70;31;0.30;-4.02;0;65.00;292;
428;64.60;32;0.40;-3.59;0;65.00;294;
429;64.70;32;0.30;-3.78;0;65.00;291;
430;64.70;32;0.30;-3.68;0;65.00;294;
431;64.40;33;0.60;-2.60;0;65.00;291;
432;64.90;31;0.10;-4.02;0;65.00;295;
433;64.60;32;0.40;-3.01;0;65.00;295;
434;64.70;32;0.30;-3.19;0;65.00;290;
435;65.00;31;0.00;-4.07;0;65.00;293;
436;64.80;32;0.20;-3.42;0;65.00;293;
437;64.70;32;0.30;-3.02;0;65.00;293;
438;64.70;33;0.30;-2.92;0;65.00;291;
439;65.00;32;0.00;-3.79;0;65.00;293;
440;64.80;32;0.20;-3.14;0;65.00;289;
441;64.70;33;0.30;-2.75;0;65.00;291;
442;64.70;33;0.30;-2.64;0;65.00;294;
443;65.00;32;0.00;-3.51;0;65.00;294;
444;65.00;32;0.00;-3.51;0;65.00;293;
445;65.00;32;0.00;-3.51;0;65.00;292;
446;64.90;32;0.10;-3.19;0;65.00;288;
447;65.20;31;-0.20;-4.13;0;65.00;291;
448;65.10;32;-0.10;-3.87;0;65.00;294;
449;65.00;32;0.00;-3.58;0;65.00;293;
450;65.10;32;-0.10;-3.91;0;65.00;293;
451;65.00;32;0.00;-3.62;0;65.00;290;
452;65.10;32;-0.10;-3.94;0;65.00;291;
453;65.10;32;-0.10;-3.98;0;65.00;296;
454;65.30;31;-0.30;-4.66;0;65.00;290;
455;65.20;31;-0.20;-4.44;0;65.00;295;
456;65.50;30;-0.50;-5.48;0;65.00;295;
457;65.30;30;-0.30;-5.01;0;65.00;295;
458;65.30;30;-0.30;-5.11;0;65.00;295;
459;65.30;30;-0.30;-5.21;0;65.00;293;
460;65.40;30;-0.40;-5.64;0;65.00;295;
461;65.40;30;-0.40;-5.78;0;65.00;293;
462;65.30;30;-0.30;-5.59;0;65.00;291;
463;65.20;30;-0.20;-5.37;0;65.00;294;
464;65.40;29;-0.40;-6.09;0;65.00;293;
465;65.30;30;-0.30;-5.90;0;65.00;295;
466;65.20;30;-0.20;-5.68;0;65.00;295;
467;64.90;31;0.10;-4.77;0;65.00;295;
468;65.30;29;-0.30;-6.04;0;65.00;293;
469;65.30;29;-0.30;-6.14;0;65.00;294;
470;65.10;30;-0.10;-5.60;0;65.00;294;
471;65.10;30;-0.10;-5.63;0;65.00;294;
472;65.10;30;-0.10;-5.66;0;65.00;294;
473;65.20;29;-0.20;-6.02;0;65.00;294;
474;65.20;29;-0.20;-6.09;0;65.00;293;
475;65.40;29;-0.40;-6.81;0;65.00;294;
476;65.10;30;-0.10;-5.97;0;65.00;295;
477;65.30;29;-0.30;-6.66;0;65.00;293;
478;65.10;29;-0.10;-6.11;0;65.00;295;
479;65.00;30;0.00;-5.82;0;65.00;294;
480;65.20;29;-0.20;-6.47;0;65.00;295;
481;65.10;29;-0.10;-6.22;0;65.00;295;
482;65.10;29;-0.10;-6.25;0;65.00;295;
483;65.20;29;-0.20;-6.61;0;65.00;293;
484;65.10;29;-0.10;-6.35;0;65.00;293;
485;65.10;29;-0.10;-6.39;0;65.00;294;
486;65.20;29;-0.20;-6.75;0;65.00;294;
487;65.10;29;-0.10;-6.49;0;65.00;294;
488;65.10;29;-0.10;-6.53;0;65.00;293;
489;65.00;29;0.00;-6.24;0;65.00;293;
490;65.10;29;-0.10;-6.56;0;65.00;295;
491;65.10;29;-0.10;-6.59;0;65.00;293;
492;65.20;29;-0.20;-6.95;0;65.00;295;
493;64.70;30;0.30;-5.40;0;65.00;293;
494;65.20;29;-0.20;-6.92;0;65.00;294;
495;65.20;29;-0.20;-6.99;0;65.00;290;
496;65.00;29;0.00;-6.41;0;65.00;295;
497;65.00;29;0.00;-6.41;0;65.00;294;
498;65.10;29;-0.10;-6.73;0;65.00;293;
499;65.10;29;-0.10;-6.77;0;65.00;295;
500;65.10;29;-0.10;-6.80;0;65.00;294;
501;64.70;30;0.30;-5.54;0;65.00;295;
502;65.00;29;0.00;-6.41;0;65.00;293;
503;65.00;29;0.00;-6.41;0;65.00;293;
504;64.70;30;0.30;-5.43;0;65.00;294;
505;65.00;29;0.00;-6.30;0;65.00;295;
506;64.70;30;0.30;-5.33;0;65.00;295;
507;64.70;30;0.30;-5.23;0;65.00;295;
508;65.00;29;0.00;-6.10;0;65.00;293;
509;65.00;29;0.00;-6.10;0;65.00;291;
510;65.00;29;0.00;-6.10;0;65.00;294;
511;64.70;30;0.30;-5.12;0;65.00;294;
512;65.00;30;0.00;-5.99;0;65.00;295;
513;65.10;29;-0.10;-6.32;0;65.00;295;
514;64.60;31;0.40;-4.73;0;65.00;294;
515;65.10;29;-0.10;-6.22;0;65.00;295;
516;64.70;31;0.30;-4.95;0;65.00;295;
517;64.70;31;0.30;-4.85;0;65.00;295;
518;65.00;30;0.00;-5.72;0;65.00;294;
519;64.70;31;0.30;-4.74;0;65.00;295;
520;64.90;30;0.10;-5.29;0;65.00;295;
521;64.70;31;0.30;-4.61;0;65.00;295;
522;64.70;31;0.30;-4.50;0;65.00;295;
